Illumicode,N,Mean GRN,Dev GRN,Mean RED,Dev RED
1030315,29,4873,923,309,134
1030326,32,244,127,300,100
1030328,25,482,218,8843,1148
1030333,25,2347,554,1949,728
1030370,23,335,174,873,363
1030372,32,5692,1563,259,103
1030373,30,8058,959,333,121
1030398,35,4231,663,2574,415
1030400,32,971,261,13116,2198
1030402,38,381,157,2539,730
1030424,39,337,110,3796,899
1030427,31,14044,2545,4059,887
1030431,27,408,138,842,360
1030433,18,2646,886,1820,735
1030440,25,367,132,252,118
1030468,31,6509,1729,389,166
1030470,27,448,131,2050,574
1030471,29,317,145,1697,349
1030482,23,1633,542,750,232
1030491,37,3823,1202,1452,495
1030521,37,327,135,1433,493
1030537,25,9563,1693,487,172
1030541,38,311,161,621,329
1030554,27,3228,635,244,102
1030561,24,5992,1131,202,73
1030563,28,272,116,4165,808
1030575,23,5486,802,273,108
1030593,43,10303,2345,298,134
1030594,33,9482,1786,439,113
1030600,38,382,166,290,122
1030603,28,2533,550,3284,850
1030605,31,6504,1157,297,77
1030634,35,859,272,6811,1297
1030646,36,536,185,5214,945
1030647,36,6614,1293,302,141
1030673,33,693,323,7973,1308
1030674,27,2584,419,2077,456
1030682,20,396,174,2659,686
1030685,26,6549,1355,230,97
1030719,18,4227,612,1112,392
1030730,25,252,123,225,77
1030736,11,278,114,572,268
1030743,31,306,137,198,94
1030754,35,13654,2668,626,186
1050019,34,366,164,781,287
1050021,27,311,136,1213,341
1050025,34,4747,737,234,93
1050066,37,557,179,304,121
1050072,31,9643,1584,253,110
1050075,26,356,110,3766,824
1050079,31,455,139,2002,489
1050097,15,9977,788,329,156
1050100,29,7269,1795,224,108
1050102,28,3670,899,227,124
1050113,26,359,140,386,158
1050132,36,6398,1539,249,101
1050136,26,1681,403,218,94
1050148,29,541,255,621,247
1050168,31,12066,2881,297,92
1050195,27,330,112,2255,508
1050196,31,241,109,298,144
1050201,23,358,154,1799,478
1050202,26,543,223,219,91
1050204,44,447,190,1526,489
1050224,39,347,134,437,185
1050253,24,13626,1920,441,133
1050270,27,3305,1124,285,107
1050274,40,4921,1480,8629,1932
1050280,31,353,120,864,271
1050291,33,4681,750,2618,511
1050296,28,9326,2185,358,114
1050301,23,456,178,176,72
1050332,38,5014,1173,324,125
1050333,21,8509,1717,355,109
1050338,33,309,138,1756,593
1050347,26,594,174,4180,596
1050348,36,6794,1388,288,113
1050349,35,4320,894,2460,586
1050356,27,3896,821,231,143
1050369,34,613,196,2440,623
1050373,42,596,146,5511,837
1050376,31,327,130,2296,624
1050379,18,11439,2359,1096,345
1050402,41,388,163,9338,1419
1050408,53,5517,1131,9274,1519
1050424,24,384,138,218,91
1050427,16,7385,969,273,58
1050433,27,13000,2350,1288,298
1050465,30,253,90,297,106
1050470,47,500,144,236,113
1050494,32,6697,1370,256,81
1050500,36,12514,2662,378,141
1050519,29,369,117,305,149
1050521,32,273,136,251,110
1050524,36,4963,1456,3882,859
1050528,37,6340,1056,314,136
1050546,23,7362,1166,304,169
1050551,26,2722,497,269,147
1050593,39,3073,652,6027,825
1050608,30,441,208,3216,724
1050609,29,1539,329,198,100
1050612,25,5680,1578,926,405
1050619,23,775,191,15897,1441
1050626,39,7772,1682,242,102
1050646,28,302,153,364,164
1050671,32,5919,941,930,387
1050672,36,3527,998,406,158
1050681,30,11147,1363,346,149
1050687,26,291,121,928,280
1050703,22,8045,2019,360,154
1050706,35,7083,2059,323,143
1050707,41,370,132,2994,689
1050709,34,411,189,2658,711
1050717,24,3921,500,245,108
1050719,32,17593,3005,4778,798
1050736,24,2969,719,211,63
1050739,39,1711,330,1495,315
1050746,26,3021,856,288,118
1050754,37,2694,638,273,154
1070010,35,248,119,186,86
1070019,29,276,120,3525,646
1070020,31,697,210,12851,1551
1070040,29,6567,1833,317,139
1070044,31,8393,1611,352,165
1070047,29,4046,931,2277,536
1070048,26,5192,1469,233,97
1070053,36,4707,1083,2454,532
1070068,31,10697,1997,1170,306
1070070,30,656,170,4995,1418
1070086,21,3318,595,509,158
1070093,24,2978,1157,1077,353
1070100,35,6183,1074,285,132
1070102,35,1471,359,9822,1644
1070113,40,3419,904,1777,501
1070121,25,305,151,217,99
1070139,31,846,254,4542,1329
1070152,27,1359,391,259,103
1070161,38,5278,1008,10798,1659
1070164,36,8828,1901,365,217
1070181,27,3140,925,492,145
1070187,30,7628,1875,3576,937
1070195,28,8488,1378,261,108
1070204,28,1253,377,828,250
1070241,24,312,133,1098,235
1070242,30,6406,1669,17758,2839
1070273,36,2730,655,1032,270
1070278,25,12351,2678,473,148
1070286,40,664,202,7326,1324
1070292,30,3691,914,2376,503
1070300,37,5391,1039,350,130
1070315,45,5584,1252,241,92
1070349,34,7389,1660,308,145
1070356,39,3474,950,5555,1440
1070364,31,362,133,2817,556
1070367,29,275,119,194,82
1070368,38,515,126,4524,870
1070369,26,9752,1742,463,203
1070370,37,326,166,3886,572
1070373,32,312,160,1774,781
1070379,42,364,156,1700,677
1070386,28,235,105,183,98
1070397,44,5510,977,4603,1123
1070402,36,545,107,3602,567
1070411,27,7795,1742,443,140
1070431,39,4060,711,2327,480
1070438,37,300,106,10415,1615
1070446,35,6298,962,271,106
1070450,17,1444,406,372,179
1070458,38,3500,696,3067,842
1070471,38,360,140,2815,810
1070474,20,1664,294,276,146
1070475,39,3607,837,6231,1505
1070482,23,3024,1145,1615,520
1070500,28,629,217,6145,666
1070543,23,5028,850,258,83
1070551,38,3149,810,652,319
1070554,19,448,159,211,101
1070561,35,7462,1152,300,119
1070563,29,1564,619,336,146
1070593,33,6267,822,301,126
1070594,25,1654,448,296,127
1070601,39,1716,560,270,96
1070605,33,3254,742,231,121
1070619,30,4708,1315,237,113
1070630,23,8112,1430,280,90
1070647,32,3373,857,1944,511
1070678,27,5124,1189,282,132
1070685,23,9194,2124,407,162
1070707,19,283,43,236,95
1070717,29,6557,1489,291,129
1070719,39,631,140,2867,660
1070725,25,316,138,398,139
1070730,29,6856,1334,262,98
1070767,26,7441,1600,1329,498
1110008,26,366,128,716,162
1110017,32,312,116,1141,393
1110047,37,268,129,2919,672
1110056,23,5778,916,266,87
1110064,18,352,104,278,101
1110066,29,643,199,3662,667
1110072,21,377,180,227,91
1110082,32,281,118,194,94
1110092,33,361,151,243,147
1110097,32,4146,980,299,168
1110100,30,5680,915,272,120
1110113,34,3594,1005,197,80
1110114,29,6786,1834,1253,333
1110129,24,237,94,289,117
1110131,27,6657,1369,275,86
1110138,26,1155,373,3192,1088
1110152,30,6409,1415,386,137
1110154,34,6090,1584,1731,570
1110161,31,610,228,2014,579
1110164,23,5439,1040,268,83
1110180,22,7561,1721,339,202
1110181,35,491,173,1984,496
1110184,39,3680,818,2069,448
1110189,27,2299,537,235,116
1110209,25,360,193,266,162
1110278,22,265,104,220,99
1110286,31,765,308,6047,1459
1110292,36,1006,296,3576,854
1110301,26,7176,1566,260,82
1110307,30,3534,700,258,105
1110309,30,521,205,1241,426
1110326,24,3924,750,294,158
1110333,29,374,128,1823,548
1110338,21,3369,853,267,141
1110343,41,1781,451,195,91
1110358,36,263,148,223,93
1110360,35,4632,1628,245,126
1110372,26,4979,1124,2339,557
1110382,27,385,183,1623,597
1110397,36,314,102,9246,1276
1110398,22,198,78,230,109
1110427,30,347,106,3979,712
1110440,20,3371,948,205,75
1110441,27,2283,442,1279,429
1110450,32,845,318,9149,1868
1110451,30,2974,791,553,235
1110452,25,281,109,211,91
1110474,43,432,154,4645,803
1110494,26,6561,1709,257,124
1110500,31,3556,993,709,272
1110520,27,268,141,573,181
1110521,38,1881,457,9942,1621
1110537,40,3636,994,1703,557
1110538,29,293,139,232,94
1110541,25,255,143,485,218
1110546,27,237,88,1741,498
1110564,25,3811,801,217,79
1110593,26,3592,620,2345,556
1110605,31,314,158,341,138
1110639,33,5923,1180,492,188
1110646,40,4781,1536,607,236
1110681,19,583,127,321,135
1110682,33,431,188,3128,713
1110687,27,328,160,673,170
1110689,36,4714,971,265,129
1110709,25,303,109,1305,352
1110717,27,828,239,2963,959
1110719,24,504,234,4343,902
1110731,29,2006,624,5537,1067
1110736,32,348,113,233,134
1110747,25,274,181,211,94
1110750,33,2115,530,1261,313
1170022,36,1390,381,632,216
1170026,23,747,198,35414,4489
1170039,33,295,118,231,112
1170040,24,365,127,484,220
1170047,19,5315,1020,270,83
1170053,28,319,138,502,158
1170066,10,2815,523,244,65
1170070,43,317,127,201,78
1170079,33,400,182,224,98
1170086,30,431,173,2320,770
1170091,27,4089,1105,1907,393
1170093,33,437,216,219,115
1170097,38,4968,1322,3900,1059
1170102,25,10003,1361,372,122
1170112,36,4284,811,247,108
1170114,65,1801,630,218,119
1170128,49,14784,2708,12205,2060
1170138,21,6262,1801,2049,719
1170142,33,989,304,195,94
1170161,23,8609,1682,6054,873
1170164,26,289,115,1318,377
1170176,20,3465,675,285,93
1170189,22,5749,842,364,195
1170204,13,7749,1314,540,81
1170215,21,6216,1237,954,419
1170242,37,364,136,1582,443
1170278,35,311,103,6447,1555
1170301,36,442,186,1901,625
1170307,27,3720,1111,1158,318
1170326,21,3490,858,267,148
1170327,28,1919,750,242,100
1170338,37,465,178,5715,915
1170341,36,4461,1017,264,100
1170348,27,3466,1123,1588,423
1170356,29,372,139,178,53
1170360,33,389,123,2369,565
1170373,31,857,276,289,139
1170376,31,3157,606,227,106
1170379,33,3610,1083,1227,337
1170390,27,488,160,1614,416
1170441,29,230,117,2368,536
1170450,41,4383,915,299,124
1170452,21,369,185,527,168
1170463,32,336,147,576,193
1170470,28,3294,755,304,140
1170477,18,275,126,1570,345
1170482,27,283,153,212,91
1170484,33,2727,569,216,80
1170494,41,691,190,12996,1947
1170500,19,295,116,170,38
1170504,21,8121,1190,1945,654
1170521,18,6697,1491,283,119
1170524,33,4143,928,2275,581
1170537,30,4539,894,3723,799
1170538,41,4392,1008,2491,728
1170554,27,4129,831,245,113
1170594,37,12236,2176,344,87
1170598,30,484,129,3426,1059
1170603,29,374,130,6071,1626
1170605,32,1769,418,2595,734
1170608,22,269,115,232,122
1170619,31,305,140,225,76
1170630,38,3719,1024,816,269
1170632,41,793,249,6128,1063
1170634,30,6648,1243,708,343
1170646,25,2978,478,289,134
1170653,38,1515,443,4565,1298
1170703,27,458,178,3121,930
1170707,33,1234,335,3326,826
1170711,22,5737,1156,288,112
1170717,30,785,184,239,95
1170731,30,1845,482,279,150
1170736,42,16245,2435,15289,2155
1170753,28,333,139,2429,567
1190019,27,1039,369,2420,847
1190021,31,3070,554,7063,1415
1190026,24,235,126,197,112
1190037,39,2001,592,6275,1066
1190066,29,379,161,3846,866
1190070,40,4665,1519,237,76
1190075,36,8727,1678,265,114
1190112,32,214,94,267,129
1190113,37,7584,1697,371,182
1190128,27,12173,3200,371,114
1190132,44,4718,1116,2922,545
1190139,43,1651,438,639,218
1190152,30,4022,1103,656,247
1190161,26,248,109,6484,1397
1190167,35,2238,562,1921,499
1190176,37,333,127,4319,737
1190181,36,9473,1707,434,110
1190209,33,494,217,4358,1064
1190224,26,2548,816,1010,303
1190240,36,3746,813,242,129
1190241,28,6454,849,286,106
1190246,22,635,219,2955,680
1190253,38,746,287,1583,612
1190255,25,7859,1863,6304,1455
1190273,32,7605,1028,7390,1133
1190274,38,428,120,2350,581
1190278,23,362,177,3391,672
1190292,27,5202,1310,596,258
1190333,32,7877,1905,1574,333
1190343,31,5300,1483,264,102
1190349,30,279,116,2697,550
1190364,40,4184,694,1995,432
1190368,16,5212,1185,1910,629
1190369,35,3611,701,867,306
1190370,24,7893,1512,7411,1495
1190376,32,272,117,2012,488
1190377,35,2176,523,2389,781
1190392,37,10310,2483,400,136
1190402,30,312,143,284,125
1190403,31,361,122,3752,880
1190441,27,2910,702,219,89
1190445,20,1783,340,387,159
1190450,26,6571,1418,284,176
1190451,23,3185,774,1089,490
1190452,43,3192,657,1438,381
1190471,21,431,117,3703,893
1190484,32,251,71,1122,264
1190491,19,5893,1067,290,105
1190497,29,473,235,5128,1958
1190500,35,364,121,1660,502
1190519,22,5218,1056,274,106
1190538,30,6385,1184,326,127
1190551,34,5158,1196,232,70
1190575,26,10524,1638,14583,1728
1190577,33,9972,1458,370,141
1190609,29,3471,1144,339,142
1190612,37,399,154,257,134
1190626,32,3077,653,270,148
1190634,22,2693,702,258,72
1190669,22,2470,534,197,71
1190678,43,662,187,10531,1348
1190685,34,245,122,199,112
1190687,29,400,159,2147,417
1190709,21,8695,974,301,109
1190719,40,9822,2728,411,195
1190725,25,6262,1405,3413,897
1190731,34,837,250,198,88
1190747,40,6996,1157,372,170
1190750,24,1953,384,4446,995
1190753,45,7728,1610,923,392
1190754,23,260,136,269,174
1230019,25,432,181,3166,667
1230020,22,774,277,10057,2183
1230021,33,4114,769,1091,336
1230026,28,370,132,299,154
1230035,28,11197,2079,362,130
1230037,24,317,83,2254,520
1230044,39,308,133,1173,289
1230048,23,288,107,1172,286
1230053,35,5887,1703,264,146
1230068,36,4054,1244,3244,858
1230070,30,2524,763,355,155
1230082,19,388,183,222,114
1230110,39,539,168,9015,1530
1230112,31,3054,1018,1278,455
1230128,29,6101,1489,430,131
1230136,31,758,235,466,262
1230148,22,238,102,1557,525
1230162,43,2871,764,277,156
1230164,43,9123,2012,3213,885
1230168,27,5363,1421,2935,1112
1230170,38,297,133,940,442
1230176,25,634,234,1377,588
1230201,26,397,143,1227,612
1230209,41,4000,1039,4397,1072
1230220,28,3262,970,402,118
1230224,43,281,124,260,107
1230228,31,4358,1086,1533,351
1230240,38,8369,1312,18529,2132
1230242,34,425,134,817,228
1230270,37,4519,761,387,141
1230296,27,498,206,3237,1029
1230309,32,3351,815,304,131
1230338,16,233,111,206,38
1230348,24,6584,1677,244,129
1230349,35,12376,2043,3985,684
1230358,31,9835,2109,5053,800
1230368,29,5450,1428,2478,609
1230372,27,12029,2048,275,92
1230376,38,9695,2191,5805,996
1230382,32,4237,1050,1748,458
1230386,32,646,141,2213,518
1230397,33,258,165,262,147
1230400,31,10736,2242,453,145
1230403,36,293,166,2325,583
1230427,29,11225,1678,279,88
1230431,33,3923,904,254,102
1230474,35,613,201,4993,1451
1230491,26,282,94,995,345
1230521,32,2378,586,830,265
1230524,34,2953,1033,284,143
1230538,24,8264,1924,2212,548
1230553,30,3160,1073,225,136
1230554,30,7640,1447,240,87
1230564,26,4204,545,182,84
1230575,33,647,194,8171,1897
1230593,31,2654,666,1598,711
1230594,19,995,223,227,157
1230600,33,5356,1373,296,118
1230608,31,3207,442,205,86
1230612,30,290,160,232,103
1230630,49,2622,636,2992,643
1230682,37,1209,366,2985,852
1230725,32,1878,392,10365,1703
1230731,32,2429,678,207,72
1230736,30,5507,1565,1246,601
1230747,28,4163,676,214,91
1240014,34,510,182,6381,899
1240021,35,3064,619,2213,467
1240037,37,10092,2222,339,186
1240040,17,11998,1779,497,133
1240041,26,4083,1043,1644,452
1240047,30,3540,728,786,298
1240053,27,4187,863,231,90
1240059,39,15222,3239,2360,690
1240064,39,602,215,3984,886
1240068,33,4410,1054,281,124
1240082,39,619,245,3449,708
1240086,29,15271,2823,2405,686
1240088,23,355,123,1940,562
1240093,35,297,172,210,86
1240114,25,747,194,3802,956
1240129,28,538,212,5927,1020
1240139,40,432,142,4833,881
1240184,26,12264,1698,2682,618
1240189,31,1887,401,219,79
1240193,29,419,153,1854,539
1240209,49,13180,2348,473,149
1240220,34,3769,1074,1623,497
1240239,44,469,197,271,91
1240241,27,8515,2030,685,167
1240246,43,278,115,180,92
1240255,36,317,126,213,85
1240259,26,7367,1352,4206,721
1240286,33,9001,2007,6601,1402
1240300,28,5528,764,293,156
1240326,35,3480,714,7674,1748
1240343,26,5043,1169,427,173
1240347,32,672,198,202,137
1240367,32,5321,1010,1160,522
1240369,20,368,157,1705,381
1240373,23,8737,1605,286,87
1240408,31,4079,1016,2248,613
1240411,32,3257,1021,692,243
1240414,29,574,193,8324,1698
1240424,44,4429,1008,4128,820
1240427,27,6288,1437,6738,1594
1240435,36,510,216,638,252
1240441,30,2732,567,1048,433
1240451,44,489,117,6805,946
1240458,24,5544,1366,265,86
1240463,33,2294,568,305,108
1240465,34,6323,1161,283,131
1240482,20,12038,2755,556,177
1240484,38,319,136,6569,997
1240491,37,21724,5404,4614,1241
1240504,31,5005,1186,322,88
1240520,29,3300,907,235,75
1240524,41,392,158,270,148
1240541,34,4177,1225,1420,519
1240544,28,456,128,9119,1457
1240546,24,4079,801,428,180
1240553,30,402,154,2962,804
1240554,30,766,207,234,87
1240564,28,3984,887,2165,499
1240592,19,7962,1350,10291,1734
1240593,43,11660,2635,13198,2107
1240605,28,285,133,200,82
1240646,41,4150,821,256,78
1240674,20,6074,991,3813,666
1240685,36,386,162,799,263
1240689,28,7887,1953,5458,1093
1240707,44,6305,1355,247,96
1240717,36,8858,1512,4021,694
1240735,30,2761,532,1103,350
1240739,42,3288,775,457,224
1240750,35,389,159,2863,931
1260010,39,7176,1393,7189,1068
1260014,21,5612,791,295,92
1260017,21,357,180,272,121
1260020,30,377,119,2487,455
1260022,44,4203,957,2200,480
1260025,43,326,129,9932,1727
1260026,50,8498,1787,6413,1573
1260040,27,296,126,959,382
1260041,37,3886,1239,263,111
1260053,28,1240,487,5631,2001
1260056,34,12245,2073,1554,603
1260068,39,6816,947,5814,748
1260070,28,4056,900,3468,738
1260091,26,11167,1913,370,122
1260093,34,1586,474,3901,777
1260100,30,805,332,269,119
1260121,17,264,176,275,209
1260136,29,4523,990,267,87
1260139,32,6569,1599,297,94
1260148,36,390,178,9824,1485
1260156,32,2915,730,4511,978
1260162,46,1613,510,1311,458
1260164,35,1380,450,6779,1395
1260187,24,6760,1813,272,106
1260192,21,6222,1815,299,125
1260201,21,3657,1026,256,87
1260228,24,386,147,2064,615
1260240,24,5588,969,372,173
1260241,34,1297,454,3537,940
1260253,32,3212,690,366,156
1260259,29,267,144,177,91
1260286,39,14363,2943,409,136
1260288,25,862,249,3372,940
1260296,31,257,140,277,115
1260301,24,11174,2191,2051,851
1260324,21,288,94,1183,263
1260327,36,609,219,9448,1401
1260328,24,483,147,287,126
1260332,36,12513,2214,454,150
1260343,26,369,161,256,122
1260348,31,2990,702,2889,730
1260364,25,542,202,1489,530
1260370,31,4073,1222,215,109
1260372,33,315,148,1334,348
1260392,46,3520,777,24195,3098
1260398,26,333,123,281,119
1260408,30,6378,1519,280,116
1260414,48,1318,250,19820,2390
1260424,27,252,105,270,121
1260427,37,8745,1535,256,88
1260440,36,251,125,222,115
1260463,25,11553,1987,1694,484
1260465,32,1972,607,8496,1969
1260477,34,12082,2139,411,129
1260482,24,3035,638,251,130
1260487,22,4429,1035,271,143
1260520,34,327,145,262,133
1260528,31,8169,1466,375,178
1260537,26,1677,512,716,282
1260541,31,261,117,229,110
1260544,25,359,143,207,92
1260553,44,487,160,6562,1085
1260561,41,376,162,659,196
1260563,32,332,123,433,179
1260575,39,308,116,253,132
1260577,34,6634,1277,2642,687
1260598,27,848,215,10234,1653
1260600,21,270,84,824,201
1260615,35,322,133,1117,324
1260632,35,271,106,927,278
1260634,27,406,102,433,178
1260669,45,5824,1215,229,122
1260670,36,1396,286,737,239
1260722,13,3095,609,211,80
1260730,26,363,149,1697,454
1260743,29,291,104,2082,689
1260746,32,333,138,4689,755
1260750,37,15922,2784,3119,772
1300014,36,3807,907,5159,1037
1300020,28,5317,1495,3861,1011
1300021,24,276,113,290,128
1300022,24,324,151,1029,355
1300037,34,3790,947,270,124
1300040,30,2635,792,885,356
1300041,38,701,158,285,132
1300044,29,1040,220,2803,494
1300059,33,313,140,302,87
1300070,37,384,155,2020,419
1300082,26,9355,1859,292,97
1300086,34,427,96,239,83
1300088,30,2106,474,5133,1111
1300095,29,480,229,1338,351
1300110,33,374,179,382,220
1300112,30,269,102,1008,207
1300114,31,4719,1043,329,147
1300133,29,3113,716,224,85
1300139,28,1890,557,854,293
1300148,37,11509,1961,353,122
1300170,29,1656,448,8315,1671
1300181,37,6911,1391,280,116
1300195,27,298,149,906,279
1300204,21,1317,323,17246,1974
1300220,34,241,83,300,118
1300239,34,863,263,12672,1511
1300240,27,8057,1425,366,130
1300242,23,261,121,236,126
1300255,37,3097,790,231,84
1300270,24,5481,913,3211,759
1300273,30,4222,824,215,84
1300280,34,1087,298,6852,1018
1300291,34,293,143,1062,310
1300309,32,3162,599,780,148
1300327,36,1291,294,195,81
1300341,36,4291,939,262,106
1300356,25,316,150,259,129
1300360,26,476,137,1936,401
1300369,32,503,224,253,123
1300372,26,4083,966,296,151
1300377,34,395,131,3146,859
1300398,37,258,138,185,89
1300433,24,9782,1143,4244,1005
1300438,35,2293,665,1408,528
1300440,28,3583,522,242,72
1300441,27,6280,1193,2302,588
1300463,32,4211,1193,1970,564
1300465,33,1594,520,293,136
1300519,19,1571,527,559,151
1300544,26,7286,1069,379,142
1300551,32,11874,2900,311,116
1300553,27,591,242,4569,1470
1300561,23,3497,520,272,131
1300564,34,269,132,2156,393
1300577,37,311,124,2010,510
1300594,22,5273,1021,886,352
1300601,36,5067,1151,3120,698
1300609,25,10408,2820,365,193
1300612,30,285,141,187,84
1300634,37,515,205,2118,618
1300647,27,7058,1109,7099,989
1300669,42,9055,2044,9142,1266
1300678,29,4030,1313,1534,470
1300681,26,1069,182,15588,2199
1300685,41,4687,836,3298,744
1300689,30,1153,311,973,418
1300709,29,422,203,1957,744
1300711,44,3945,526,237,101
1300722,26,239,79,1262,348
1300730,26,464,177,1248,374
1300731,28,327,117,3514,369
1300735,35,314,138,1264,287
1300750,25,3451,1011,7891,2064
1300762,33,803,198,13138,1942
1300767,27,544,128,8982,1264
1340008,34,3422,704,234,105
1340010,36,4466,931,299,144
1340014,30,315,111,2243,693
1340021,32,266,86,992,311
1340025,36,429,217,1414,484
1340037,26,6407,1603,2018,263
1340041,37,410,168,4414,1167
1340044,30,421,181,1144,499
1340048,30,4104,957,241,115
1340068,35,398,191,381,186
1340079,35,10048,1834,478,149
1340082,37,269,118,226,112
1340088,31,514,201,8014,1598
1340093,33,2301,601,2667,614
1340110,33,5567,1377,253,98
1340112,35,679,229,5293,985
1340136,32,250,105,209,125
1340139,34,460,163,4973,617
1340148,32,7719,1748,643,169
1340152,33,5707,1039,239,61
1340154,32,283,127,203,86
1340167,24,7588,1221,286,106
1340181,38,238,119,682,243
1340187,25,295,95,180,72
1340209,32,5107,1129,1368,417
1340255,29,5996,781,281,132
1340270,41,716,208,3363,729
1340300,32,2615,810,258,101
1340315,31,734,232,239,84
1340327,34,8199,1951,10004,2115
1340333,31,9227,1668,334,110
1340341,20,1132,241,13882,1581
1340347,34,11419,1776,301,130
1340348,30,539,166,7183,1425
1340358,25,668,316,1401,378
1340360,26,6405,1131,242,114
1340377,26,13722,2740,9341,1414
1340382,39,1038,314,1067,295
1340386,26,2681,809,232,82
1340392,27,337,159,3382,762
1340408,25,8557,2379,304,122
1340414,32,357,167,226,91
1340435,31,282,140,224,121
1340465,28,2178,560,2011,378
1340468,43,6726,1700,248,94
1340471,22,227,83,188,90
1340475,39,950,319,4409,1057
1340482,33,834,296,3343,886
1340484,23,310,132,1537,490
1340487,20,532,146,1250,503
1340519,31,4465,1075,290,101
1340520,30,5875,1086,367,148
1340553,24,621,185,222,97
1340577,38,428,127,3773,1028
1340593,33,8471,1099,8576,1088
1340619,33,4932,764,246,87
1340626,28,894,269,893,255
1340632,11,3014,425,184,83
1340639,28,427,142,5437,753
1340669,17,6075,829,350,123
1340670,28,265,97,239,133
1340678,31,499,156,8922,1372
1340692,24,1800,481,8665,2226
1340706,19,4319,767,268,95
1340709,26,1335,426,2215,689
1340717,37,888,258,4870,1246
1340725,21,526,165,198,78
1340746,39,1853,591,203,80
1340754,19,434,148,5827,1132
1340767,27,723,237,4243,1332
1340768,31,4432,878,233,104
1400021,34,553,186,1383,380
1400037,30,1939,483,953,277
1400041,25,422,181,1331,547
1400047,30,4720,762,4078,630
1400053,35,371,144,10182,1195
1400056,35,739,181,4274,867
1400059,35,7533,1363,319,134
1400064,29,741,179,9497,1574
1400066,26,2310,571,1671,602
1400068,30,8673,2075,355,172
1400070,28,4176,640,228,71
1400082,40,360,150,225,104
1400086,37,311,181,213,107
1400095,35,1429,442,23696,4134
1400100,35,439,148,3185,704
1400112,25,1914,578,4883,933
1400121,37,9772,2006,646,296
1400131,36,4032,1181,252,133
1400148,26,191,68,1708,315
1400154,42,5002,1182,245,96
1400156,25,333,189,1221,497
1400161,33,372,134,1467,433
1400176,25,208,85,1182,417
1400181,26,4016,712,330,130
1400193,31,7983,2685,304,98
1400195,25,4542,1059,1841,410
1400228,22,3178,1096,1158,378
1400255,28,1049,265,8977,1678
1400274,29,316,96,1758,491
1400278,26,258,122,202,90
1400324,41,523,179,10171,1377
1400333,32,321,127,2135,602
1400338,19,5909,652,284,106
1400341,29,340,139,2636,906
1400356,40,3037,778,1462,520
1400360,23,369,155,5114,1711
1400367,29,1987,521,3532,576
1400369,34,3205,807,281,126
1400370,37,11152,2158,471,198
1400373,32,2071,414,259,125
1400376,27,286,109,1514,456
1400402,35,1959,423,287,134
1400424,31,1528,376,1311,532
1400427,32,4378,1073,18737,1942
1400441,28,7631,2025,5186,1021
1400451,28,3737,1267,254,138
1400452,28,638,136,3308,574
1400470,35,544,222,14253,1931
1400474,28,338,148,2337,652
1400482,35,349,141,1999,628
1400491,29,1258,379,800,300
1400519,24,3495,977,265,114
1400524,30,373,149,328,129
1400543,30,1393,340,212,113
1400553,33,5811,1224,2524,676
1400554,30,324,119,765,238
1400563,33,2780,858,254,106
1400592,32,1830,542,260,130
1400594,34,271,107,3246,938
1400609,32,1639,492,797,257
1400626,38,375,180,4974,926
1400632,25,1568,398,176,41
1400634,29,514,192,997,279
1400647,33,6657,951,6027,1189
1400653,41,503,165,327,147
1400671,31,1931,459,6730,908
1400673,30,6696,1233,327,104
1400678,36,4962,959,269,112
1400681,21,5991,867,1883,580
1400703,35,2583,528,418,166
1400736,30,13643,3166,530,219
1400743,39,291,142,210,100
1400750,36,566,151,5395,1044
1400762,30,252,130,1870,707
1410019,31,4751,978,1537,637
1410020,26,395,126,993,191
1410025,34,11800,2232,325,148
1410026,26,3153,777,4754,1202
1410035,29,325,129,234,93
1410040,34,289,101,220,103
1410059,26,6626,941,305,146
1410079,24,1006,295,192,73
1410091,27,1655,316,1301,607
1410093,35,4970,908,235,113
1410095,33,11708,2232,360,119
1410112,30,290,111,688,271
1410113,35,458,138,235,75
1410128,47,7113,1544,21054,2976
1410131,19,13634,1684,423,127
1410132,33,3708,1093,250,120
1410156,38,1137,391,4201,1376
1410168,34,291,96,260,131
1410170,29,8548,1526,355,125
1410192,26,257,150,454,125
1410196,30,642,225,6324,1587
1410239,25,9032,1930,286,115
1410240,32,790,265,13638,2004
1410242,21,5018,1341,256,82
1410246,30,9042,2286,4671,1113
1410278,19,481,229,264,121
1410280,23,352,178,958,272
1410288,23,7829,2019,6570,923
1410296,25,4373,759,253,135
1410307,29,3595,784,259,131
1410327,30,1032,268,8445,2022
1410332,28,13505,2407,665,225
1410364,39,1050,301,11462,2238
1410370,31,8516,1348,580,184
1410392,25,5999,747,311,111
1410402,24,281,102,6473,634
1410408,29,291,104,1692,434
1410450,35,244,102,857,350
1410452,18,562,173,3128,560
1410463,31,559,197,1951,440
1410471,32,549,193,511,183
1410494,27,5100,947,361,117
1410500,32,4054,1035,1778,585
1410504,24,9295,1179,9434,1465
1410519,29,7576,2007,1004,366
1410528,40,312,161,2092,446
1410538,33,2016,601,2285,671
1410541,37,261,143,242,133
1410546,43,4699,1043,2236,608
1410564,27,3100,807,722,282
1410577,25,1270,291,9726,968
1410600,32,552,184,2715,689
1410601,37,666,215,5841,1179
1410605,41,7781,1247,3548,811
1410609,32,263,94,195,76
1410619,28,3061,731,244,114
